job_source,keyword,job_title,company,job_description,job_id,job_description_cleaned
Jobstreet,Computer Science,Software Developer - Backend .NET (Indonesia),PT Xtremax Teknologi Indonesia,"Create and develop maintainable software beautifully
Work in teams to analyze and resolve software development problems
Create and simplify technical documentation
Recommend and build future upgrades based on analytical issues
Collaborate with us to finish our cookies, then have fun and spread it around the office
Min Bachelor from Informatics, System Information or Computer Science
Have solid analytical thinking skills
Familiar with Git Workflow
Familiar with C# and .Net development
Advance in Sitecore and Reactjs is a plus point
Competitive salary
14 days of annual leave
BPJS & Private Health Insurance
Various extracurricular activities (sports, music, etc.)
Quarterly company dinner
Opportunity to work in Singapore Headquarter
Young, dynamic and vibrant atmosphere
All around snacks, drinks, coffee, tea and regular culinary day
Located in the centre of Bandung",584,create develop maintainable software beautifully work teams analyze resolve software development problems create simplify technical documentation recommend build future upgrades based analytical issues collaborate us finish cookies fun spread around office min bachelor informatics system information computer science solid analytical thinking skills familiar git workflow familiar c net development advance sitecore reactjs plus point competitive salary days annual leave bpjs private health insurance various extracurricular activities sports music etc quarterly company dinner opportunity work singapore headquarter young dynamic vibrant atmosphere around snacks drinks coffee tea regular culinary day located centre bandung
Jobstreet,Computer Science,QA Engineer Intern,PT Agri Pintar Asia,"Bachelor's degree in Computer Science, Software Engineering, or a related field.
Having an internship or working experience at a startup.
Experience on Functional Testing , UI testing , API testing and Database ( DB) Testing.
Testing experience on Mobile.
Experience in writing test cases.
Ability to understand problems from the user's point of view.
Experience with Katalon is a plus.
Strong verbal and written communication skills in English
We believe increasing the income of farmers and MSMEs will speed up their upward social mobility
We want to build products that create a positive impact on this truly underserved segment.
End-to-end ownership — for any given project, we have one person who is responsible. While they don’t necessarily have to do all the work themselves, it’s their job to make sure all the work gets done.
Bias towards action — we launch betas and prototypes as early as we can. This helps ensure that we’re building what users want.
Inclusive culture — a core part of our culture is our commitment to building an actively inclusive work environment that makes Semaai an excellent home for everyone.
Analyzing users stories and/use cases/requirements for validity and feasibility.
Execute all levels of testing (Smoke, Unit, Integration, and Regression).
Detects and logs software defects and inconsistencies.
Collaborate with the Product design and Engineering team.
You will be responsible for quality assurance of our products which span the following areas:
Client facing E-commerce mobile app (Android).
Internal web based dashboards.
Apply quality engineering principals throughout the Agile product lifecycle.
Work with cross-functional teams to ensure quality throughout the software development lifecycle.
Conduct post-release/ post-implementation testing.",585,bachelors degree computer science software engineering related field internship working experience startup experience functional testing ui testing api testing database db testing testing experience mobile experience writing test cases ability understand problems users point view experience katalon plus strong verbal written communication skills english believe increasing income farmers msmes speed upward social mobility want build products create positive impact truly underserved segment endtoend ownership given project one person responsible dont necessarily work job make sure work gets done bias towards action launch betas prototypes early helps ensure building users want inclusive culture core part culture commitment building actively inclusive work environment makes semaai excellent home everyone analyzing users stories anduse casesrequirements validity feasibility execute levels testing smoke unit integration regression detects logs software defects inconsistencies collaborate product design engineering team responsible quality assurance products span following areas client facing ecommerce mobile app android internal web based dashboards apply quality engineering principals throughout agile product lifecycle work crossfunctional teams ensure quality throughout software development lifecycle conduct postrelease postimplementation testing
Jobstreet,Computer Science,Technical Engineer,Infinite Business Synergy,"Technical knowledge in system integration or IT infrastructure
Interest or experience in network management & cloud platforms
Skills in programming (Python, Java, or C++)
A degree in Computer Science, IT, or related fields
Problem-solving mindset and collaborative spirit
(Bonus points for relevant certifications!)
Interested? Apply now or reach out to chat. Let’s build the future of tech together.",586,technical knowledge system integration infrastructure interest experience network management cloud platforms skills programming python java c degree computer science related fields problemsolving mindset collaborative spirit bonus points relevant certifications interested apply reach chat lets build future tech together
Jobstreet,Informatics,IT Staff,PT. Asuransi Sinar Mas,"Educational S1 Informatics Engineering, Min GPK 3.00
Jabodetabek domicile
Understand SQL/Oracle Database, Dreamweaver & PHP
Mastering ASP Web Programming & Web Network
Understand both software or hardware
Able to work under pressure
Able to work quickly & thoroughly
Committed",587,educational informatics engineering min gpk jabodetabek domicile understand sqloracle database dreamweaver php mastering asp web programming web network understand software hardware able work pressure able work quickly thoroughly committed
Jobstreet,Informatics,IT Monitoring Digisign,PT Rajawali Berdikari Indonesia,"Key Responsibilities:
1. System Monitoring. Monitor dashboards for systems, networks, servers, and other infrastructure; identify any issues and escalate them to the appropriate team for resolution.
2. Customer Service. Handle customer complaints received outside normal working hours, inform users in case of any system downtime, and provide timely updates and assistance to resolve or escalate issues as needed.
3. Data Labeling/Benchmarking. Assist with ad-hoc tasks related to data labeling or benchmarking to support improvement initiatives.",588,key responsibilities system monitoring monitor dashboards systems networks servers infrastructure identify issues escalate appropriate team resolution customer service handle customer complaints received outside normal working hours inform users case system downtime provide timely updates assistance resolve escalate issues needed data labelingbenchmarking assist adhoc tasks related data labeling benchmarking support improvement initiatives
Jobstreet,Informatics,IT Infrastruktur & Support,PT ADR Agro,"Maintenance IT Infrastructure HO DC, DRC and Network existing and make sure running normaly.
Troubleshoot for all problem on IT Infrastructure (Server,PC/Laptop,Printer,CCTV,IP PBX, Router, Firewall, Tower and etc) on related area.
Analyze problem for preventif and corrective action for solving problem
Manage network administration including troubleshooting and configuration
Perform user support (email, PC, laptop troubleshooting, projector, IP phone, etc)
Document all aspects of the project and ensure that all projects are delivered on-time with in scope and budget.
Serve as the first point of contact for customers seeking technical assistance over the phone or email
Determine the best solution based on the issue and details provided by customers
Walk the customer through the problem-solving process & Direct unresolved issues to the next level of support personnel
Provide accurate information on IT products or services
Record events and problems and their resolution in logs
Pass on any feedback or suggestions by customers to the appropriate internal team
Responsible and documentation for IT asset and License ADR AGRO group .
Coordinate approvals and signatures for IT purchase orders, Coordinate execution of IT material, vendor notification of executed IT material and storage.
Monitor IT service contracts. Coordinate tracking of all service contracts in centralized tool.
Coordinate updates to IT Asset Management tools to update inventory for hardware, software and services.
Create IT Asset Inventory reports as required for designated stakeholders.
Work with designated IT teams to coordinate monitoring of hardware and software inventory. 
Coordinate updates to the inventory management tools & Coordinate orders of additional hardware and software at the minimum order level once inventory has reached a minimum level.
Update the designated Department and Project budget workbooks as required.
Work with IT leadership, management stakeholders, Purchasing, Accounts Payable and Finance to continuously optimize the IT Asset Management process.
Coordinate checking competitive pricing with different vendors as required.
Provide support to the annual budgeting process.
Coordinate approvals and signatures for IT Purchase orders.
Receives general instructions on what is to be done, limitations, quality and quantity expected, deadlines and priority of assignments from Manager. Uses initiative in carrying out recurring assignments independently without specific instruction but receives additional specific instructions from Manager for new, difficult or special projects/assignments.
Pengalaman 1-2 th
FRESH GRADUATED ARE WELCOME
Penempatan di PLUIT, Jakarta Utara",589,maintenance infrastructure ho dc drc network existing make sure running normaly troubleshoot problem infrastructure serverpclaptopprintercctvip pbx router firewall tower etc related area analyze problem preventif corrective action solving problem manage network administration including troubleshooting configuration perform user support email pc laptop troubleshooting projector ip phone etc document aspects project ensure projects delivered ontime scope budget serve first point contact customers seeking technical assistance phone email determine best solution based issue details provided customers walk customer problemsolving process direct unresolved issues next level support personnel provide accurate information products services record events problems resolution logs pass feedback suggestions customers appropriate internal team responsible documentation asset license adr agro group coordinate approvals signatures purchase orders coordinate execution material vendor notification executed material storage monitor service contracts coordinate tracking service contracts centralized tool coordinate updates asset management tools update inventory hardware software services create asset inventory reports required designated stakeholders work designated teams coordinate monitoring hardware software inventory coordinate updates inventory management tools coordinate orders additional hardware software minimum order level inventory reached minimum level update designated department project budget workbooks required work leadership management stakeholders purchasing accounts payable finance continuously optimize asset management process coordinate checking competitive pricing different vendors required provide support annual budgeting process coordinate approvals signatures purchase orders receives general instructions done limitations quality quantity expected deadlines priority assignments manager uses initiative carrying recurring assignments independently without specific instruction receives additional specific instructions manager new difficult special projectsassignments pengalaman th fresh graduated welcome penempatan di pluit jakarta utara
Jobstreet,Informatics,Programmer,Universitas Ciputra Surabaya,"Conduct and maintenance of the Ciputra Information System (CIS) application
Meeting with the Business Process Department of related owners for requests for application creation
Make analysis, design, manufacturing, testing, and implementation of applications that have been made
Do maintenance of applications that have been created
Minimum education of S1 majoring in IT, information systems, or other relevant majors
Having experience using the SDLC method in making web applications using PHP with Codelgniter Framework, HTML5, CSS3, and JQuery
Has an optimization and use of queries in the use of large data
Have English expertise so you can learn quickly",590,conduct maintenance ciputra information system cis application meeting business process department related owners requests application creation make analysis design manufacturing testing implementation applications made maintenance applications created minimum education majoring information systems relevant majors experience using sdlc method making web applications using php codelgniter framework html css jquery optimization use queries use large data english expertise learn quickly
Jobstreet,Informatics,Technical Expertise Silverlake Core Banking,PT Lawencon Internasional,"Have an accounting background
Have data processing capabilities
Understand the structure of the General Ledger (GL) banking industry
Have experience in core banking system replacement projects
Understand the structure of Silver Lake core banking.
Assist in the reconciliation process during the implementation of NCBS Go Live testing and migration. The reconciliation modules are: Loan, Deposit, GL Balance Sheet and Profit & Loss, Digital Product
Provide reconciliation worksheets and provide recommendations, solutions and suggestions for the results of the reconciliation that has been carried out.
Assist the accounting helpdesk, during after Go Live to provide responses and handling of GL differences or reporting.",591,accounting background data processing capabilities understand structure general ledger gl banking industry experience core banking system replacement projects understand structure silver lake core banking assist reconciliation process implementation ncbs go live testing migration reconciliation modules loan deposit gl balance sheet profit loss digital product provide reconciliation worksheets provide recommendations solutions suggestions results reconciliation carried assist accounting helpdesk go live provide responses handling gl differences reporting
Jobstreet,Informatics,"MySQL Customer Success Manager, ASEAN",Oracle,"Actively solicit customer ideas for new features, functionalities, tools, etc.
Lead the renewal sales cycle from proposal stage through contract execution.
Achieve / exceed quarterly renewal and expansion targets
Maximize renewal revenue and  drive growth of new/expansion revenue with existing customer
Accurately forecast quarterly renewal revenue",592,actively solicit customer ideas new features functionalities tools etc lead renewal sales cycle proposal stage contract execution achieve exceed quarterly renewal expansion targets maximize renewal revenue drive growth newexpansion revenue existing customer accurately forecast quarterly renewal revenue
Jobstreet,Informatics,IT Support,Trusmi Group,"We are seeking a proactive and technically capable IT Support to manage and maintain our internal network infrastructure.
This role is essential to ensuring seamless connectivity and reliable internet performance across the organization. The ideal candidate is detail-oriented, takes initiative, and has a foundational understanding of networking.
In addition to overseeing network operations, this position offers a unique opportunity to transition into a DevOps Engineer role . Comprehensive on-the-job training and mentorship will be provided to support your growth in this direction.
Responsibilities:
• Install, configure, and maintain networking hardware including routers, switches, cabling, and wireless access points (APs).
• Monitor network performance, identify bottlenecks or connectivity issues, and implement prompt resolutions.
• Ensure proper documentation of network configurations, IP allocations, and access credentials.
• Provide technical support for office hardware and systems, such as fingerprint attendance devices, printers, and employee workstations.
• Act as the first point of contact for troubleshooting internet and connectivity-related issues.
Requirements:
• Basic knowledge of networking principles (e.g., IP addressing, subnetting, DNS, DHCP).
• Experience handling routers or wireless access points in any setting.
• Ability to troubleshoot hardware and network-related issues effectively.
• High attention to detail and a proactive approach to documentation and process management.
• Experience in office network setup and maintenance.
• Exposure to Linux systems or basic scripting.
• Enthusiastic about continuous learning and building a career in DevOps or infrastructure engineering.
Professional Development Path
Upon mastering the core responsibilities, you will be introduced to key DevOps concepts and tools, including:
• Linux server administration
• Docker and container-based environments
• CI/CD pipeline design and management
• Cloud infrastructure (e.g., AWS, GCP, Azure)
• Scripting and automation using Bash, Python, or similar
• You will be mentored by experienced engineers with a clear roadmap to transition into DevOps Engineer role.
Interested candidates are encouraged to apply and begin a meaningful career journey in IT and DevOps.
We look forward to welcoming someone who’s ready to take ownership and grow with us.",593,seeking proactive technically capable support manage maintain internal network infrastructure role essential ensuring seamless connectivity reliable internet performance across organization ideal candidate detailoriented takes initiative foundational understanding networking addition overseeing network operations position offers unique opportunity transition devops engineer role comprehensive onthejob training mentorship provided support growth direction responsibilities install configure maintain networking hardware including routers switches cabling wireless access points aps monitor network performance identify bottlenecks connectivity issues implement prompt resolutions ensure proper documentation network configurations ip allocations access credentials provide technical support office hardware systems fingerprint attendance devices printers employee workstations act first point contact troubleshooting internet connectivityrelated issues requirements basic knowledge networking principles eg ip addressing subnetting dns dhcp experience handling routers wireless access points setting ability troubleshoot hardware networkrelated issues effectively high attention detail proactive approach documentation process management experience office network setup maintenance exposure linux systems basic scripting enthusiastic continuous learning building career devops infrastructure engineering professional development path upon mastering core responsibilities introduced key devops concepts tools including linux server administration docker containerbased environments cicd pipeline design management cloud infrastructure eg aws gcp azure scripting automation using bash python similar mentored experienced engineers clear roadmap transition devops engineer role interested candidates encouraged apply begin meaningful career journey devops look forward welcoming someone whos ready take ownership grow us
Jobstreet,Informatics,IT Application Support (D365),IDS Medical Systems Group,"Managing IT Application Support, Maintain response time and performance of IT support team (KPI)
Being 2nd level IT support, troubleshooting, investigation issues of D365 FO and other internal applications
Identify system gap, Propose Solution and Improvement for business, Maintain application system security
Managing Change Request (system modification request) from Users and Corp DIT  
Involved in IT Project, Internal/External Audit process",594,managing application support maintain response time performance support team kpi nd level support troubleshooting investigation issues fo internal applications identify system gap propose solution improvement business maintain application system security managing change request system modification request users corp dit involved project internalexternal audit process
Jobstreet,Informatics,Senior IT Developer,PT Mutualplus Global Resources,"Age: 25-40 years
Minimum education: S1
Placement: Radius 20 km from Tanah Abang, Adm City. Central Jakarta
Work Experience: Mandatory to Have Working Experience",595,age years minimum education placement radius km tanah abang adm city central jakarta work experience mandatory working experience
Jobstreet,Informatics,IT Support – Data Management & Data Security,Private Advertiser,"Manage and organize digital data repositories, ensuring data accuracy, consistency, and timely updates.
Implement and monitor data security measures to protect sensitive client and company information.
Assist in the development and enforcement of data security policies and best practices.
Conduct regular digital data backups, including data transfer to external hard drives for physical storage.
Manage physical data backups by copying critical data onto external hard drives and ensuring their secure storage.
Perform regular testing and verification of physical backups to ensure data integrity and accessibility.
Develop procedures for secure storage, handling, and disposal of physical backup media.
Troubleshoot and resolve technical issues related to data access, storage, security, and physical backups.
Collaborate with other IT team members to optimize data management processes.
Stay updated on the latest data security threats and implement appropriate safeguards.
Provide technical support and training to staff on data security protocols, proper data handling, and physical backup procedures.
Proven experience in IT support, data management, and cybersecurity roles.
Strong understanding of data security standards, data privacy regulations (e.g., GDPR, local laws), and physical data backup practices.
Familiarity with data management tools, databases, cloud storage solutions, and external hard drives.
Knowledge of cybersecurity best practices and threat mitigation.
Excellent problem-solving and communication skills.
Ability to work independently and manage time effectively in a part-time capacity.
Relevant certifications (e.g., CompTIA Security+, Microsoft Security, ISO/IEC 27001) are a plus.
Part-time hours, flexible schedule.
Ability to work remotely with occasional on-site visits to Bali Healing center as needed.",596,manage organize digital data repositories ensuring data accuracy consistency timely updates implement monitor data security measures protect sensitive client company information assist development enforcement data security policies best practices conduct regular digital data backups including data transfer external hard drives physical storage manage physical data backups copying critical data onto external hard drives ensuring secure storage perform regular testing verification physical backups ensure data integrity accessibility develop procedures secure storage handling disposal physical backup media troubleshoot resolve technical issues related data access storage security physical backups collaborate team members optimize data management processes stay updated latest data security threats implement appropriate safeguards provide technical support training staff data security protocols proper data handling physical backup procedures proven experience support data management cybersecurity roles strong understanding data security standards data privacy regulations eg gdpr local laws physical data backup practices familiarity data management tools databases cloud storage solutions external hard drives knowledge cybersecurity best practices threat mitigation excellent problemsolving communication skills ability work independently manage time effectively parttime capacity relevant certifications eg comptia security microsoft security isoiec plus parttime hours flexible schedule ability work remotely occasional onsite visits bali healing center needed
Jobstreet,Informatics,SERVICE,PT Trakindo Utama,"Monitoring and evaluation process, result of activity team or crew or subordinate related performance achievement.
Identify team or crew or subordinate have commitment with safety activity, contamination control and regulation company and all standard procedure Responsible to completing all document related service administration and technical jobs process refer to st
Responsible for identifying to create procedure and guidelines related technology require.
Responsible for implementing request quotation, ordering, monitoring and deliverable parts request, related to project or maintenance requirement refer to standard manual or procedure.
Responsible for supervising team or crew or subordinate involve and active with maintenance process performance.
Responsible for monitoring customer issues or concerns related deliverable minestar system, projects and technology.
Responsible for monitoring activity team or crew or subordinate, conduct evaluation, make action plan and recommendation.
Responsible for analyzing process effectiveness to achieve target and align with business requirement.
Responsible for monitoring achievement billable hours team or crew or subordinate and analyze issue related lost billable.",597,monitoring evaluation process result activity team crew subordinate related performance achievement identify team crew subordinate commitment safety activity contamination control regulation company standard procedure responsible completing document related service administration technical jobs process refer st responsible identifying create procedure guidelines related technology require responsible implementing request quotation ordering monitoring deliverable parts request related project maintenance requirement refer standard manual procedure responsible supervising team crew subordinate involve active maintenance process performance responsible monitoring customer issues concerns related deliverable minestar system projects technology responsible monitoring activity team crew subordinate conduct evaluation make action plan recommendation responsible analyzing process effectiveness achieve target align business requirement responsible monitoring achievement billable hours team crew subordinate analyze issue related lost billable
Jobstreet,Informatics,IT,PT Bumi Infrastruktur,"Handling user daily technical problems (computers, printers, networks).
Installation and configuration of software & hardware.
System maintenance and hardware.
Provide basic technical training to users.
Manage internal computer networks (LAN/WAN).
Router configuration, switch, firewall.
Monitoring of network stability and security.
Backup data and disaster recovery.",598,handling user daily technical problems computers printers networks installation configuration software hardware system maintenance hardware provide basic technical training users manage internal computer networks lanwan router configuration switch firewall monitoring network stability security backup data disaster recovery
Jobstreet,Informatics,Technical Consultant (Mandarin Speaker),CTI Group,"A Bachelor's Degree majoring in informatics, network engineering, or related fields
Fresh graduates are welcome
Fluent in Mandarin (having an HSK certification is preferred)",599,bachelors degree majoring informatics network engineering related fields fresh graduates welcome fluent mandarin hsk certification preferred
Jobstreet,Informatics,Data Analyst,PT Dinus Cipta Mandiri,"Max 35 years
Bachelor/Master's degree majoring in Statistics, Mathematics, Physics, Computers/Informatics, Engineering
Proficiency in Excel
Experience in using SQL
Experience with statistical analysis and data mining
Strong analytical and problem solving skills including ability to independently drive analysis concluding with rationalized recommendations
Strong communications skills for both technical and business purposes
Have knowledge of distribution systems
Fluent in English
 
Analyzing data related to sales, purchasing, distribution
Create reports and provide the data needed to help decision makers
Work closely with the marketing team to determine metrics to measure the success of business performance & achieve goals
Conduct cause-effect analysis to evaluate the effectiveness of various marketing initiatives
Manage the distribution of goods",600,max years bachelormasters degree majoring statistics mathematics physics computersinformatics engineering proficiency excel experience using sql experience statistical analysis data mining strong analytical problem solving skills including ability independently drive analysis concluding rationalized recommendations strong communications skills technical business purposes knowledge distribution systems fluent english analyzing data related sales purchasing distribution create reports provide data needed help decision makers work closely marketing team determine metrics measure success business performance achieve goals conduct causeeffect analysis evaluate effectiveness various marketing initiatives manage distribution goods
Jobstreet,Informatics,PROGRAMMER IT,PT Hasel Milek Jaya,"Mastery of Asp.Net and VB.NET programming languages
Experience in managing and maintaining SQL and MySQL databases.
Skills in developing Android Progamming applications and iOS Progamming.
Troubleshooting hardware and Windows software capabilities.",601,mastery aspnet vbnet programming languages experience managing maintaining sql mysql databases skills developing android progamming applications ios progamming troubleshooting hardware windows software capabilities
Jobstreet,Informatics Engineering,"Data Center Operations Technician (Jakarta, 24/7 shift)",Rahi Systems Pte. Ltd.,"Responsibilities
• Hardware Support - Installations, Move, Add, Change
• Decommission of IT equipment (networks, servers, networks, storage, backup devices)
• Media management - HDD/SSD Destruction and Disposals
• Connect and disconnect patch cables to equipment in DC
• Server Hardware break fix support - Installation of parts, reseat module, SFP module replacement including HDD / Memory / Mainboard, etc.
• Regular physical / visual inspection equipment and data center operations facilities
• Provide onsite support during scheduled maintenance / change events
• Troubleshooting of issues for IT and network related equipment
• Inventory management of RMA, cold spares, equipment and tools
• Vendor Management - Coordination, Vendor Supervision
• DC Access Request Management
• POP Site operations support and standby
• Provide regular reporting on progress as required (move, change, support request and change) and develop continuously improvement capabilities
• Provide after business hours support based on on-call schedule and shift work when required
• Any other duties as assigned
 Requirements
• Minimum of 1 -3 years’ experience working in the Data Centre operations space
• Good understanding and knowledge in data structured cabling and patching
• Experienced in hardware support, breakfix and troubleshooting.
• Ability to respond to issues and provide timely updates, and escalation
• Experience working in a large-scale critical environment is a plus
• Fresh graduates with adequate knowledge are welcomed to try
 Advantageous Skills & Knowledge
• Rack, space, power and cooling allocations for new install or relocation requests
• Capacity management (space, power, cooling, patch panel port availability)
• Incident / Change Management Process
• Understanding of DC Space, Power, Cooling Management
• Certifications eg. CDCP, ITIL, Server+, Linux+, Network+, A+, CCNA.",602,responsibilities hardware support installations move add change decommission equipment networks servers networks storage backup devices media management hddssd destruction disposals connect disconnect patch cables equipment dc server hardware break fix support installation parts reseat module sfp module replacement including hdd memory mainboard etc regular physical visual inspection equipment data center operations facilities provide onsite support scheduled maintenance change events troubleshooting issues network related equipment inventory management rma cold spares equipment tools vendor management coordination vendor supervision dc access request management pop site operations support standby provide regular reporting progress required move change support request change develop continuously improvement capabilities provide business hours support based oncall schedule shift work required duties assigned requirements minimum years experience working data centre operations space good understanding knowledge data structured cabling patching experienced hardware support breakfix troubleshooting ability respond issues provide timely updates escalation experience working largescale critical environment plus fresh graduates adequate knowledge welcomed try advantageous skills knowledge rack space power cooling allocations new install relocation requests capacity management space power cooling patch panel port availability incident change management process understanding dc space power cooling management certifications eg cdcp itil server linux network ccna
Jobstreet,Informatics Engineering,SQA & IT Support,Plexicus,"Build & Maintain Test Suites – Design, code, and extend Python-based functional, regression, and performance tests.
Security in the Flow – Add dependency scans or config linters to the test pipeline; log and flag issues for devs (no full-time pentesting).
CI/CD Integration – Ensure your tests and scripts plug neatly into our GitHub Actions pipeline for fast feedback.
IT Automation – Automate user and group provisioning in Google Workspace with Google Apps Script or Python.
Compliance Support – Help gather evidence for SOC 2 and ISO 27001 by tagging test results and security logs.
Result Analysis & Reporting – Triage failures, pinpoint root causes, and write clear bug reports.
Continuous Improvement – Keep an eye on new QA tools, security practices, and clever scripts to make everyone’s life easier.
2 + years in Software Quality Assurance with hands-on test automation.
Solid Python skills (pytest, Robot, or similar).
Working knowledge of basic application-security concepts (OWASP Top 10, dependency scanning).
Comfortable reading or writing simple Google Apps Script—or eager to learn fast.
Clear English communication, written and spoken.
Based in Yogyakarta, Indonesia, and fine using Time Doctor for time tracking.
Prior SOC 2 or ISO 27001 experience.
Experience with GitHub Actions, Playwright, or Selenium.
Familiarity with Google Workspace admin APIs.
Competitive salary, paid in local currency.
Flexible hours with a supportive, international crew.
Annual learning budget—pick a course, book, or conference and we’ll cover it.
Real impact: automate the boring stuff and help Plexicus ship safer code, faster.",603,build maintain test suites design code extend pythonbased functional regression performance tests security flow add dependency scans config linters test pipeline log flag issues devs fulltime pentesting cicd integration ensure tests scripts plug neatly github actions pipeline fast feedback automation automate user group provisioning google workspace google apps script python compliance support help gather evidence soc iso tagging test results security logs result analysis reporting triage failures pinpoint root causes write clear bug reports continuous improvement keep eye new qa tools security practices clever scripts make everyones life easier years software quality assurance handson test automation solid python skills pytest robot similar working knowledge basic applicationsecurity concepts owasp top dependency scanning comfortable reading writing simple google apps scriptor eager learn fast clear english communication written spoken based yogyakarta indonesia fine using time doctor time tracking prior soc iso experience experience github actions playwright selenium familiarity google workspace admin apis competitive salary paid local currency flexible hours supportive international crew annual learning budgetpick course book conference well cover real impact automate boring stuff help plexicus ship safer code faster
Jobstreet,Informatics Engineering,Technical Support,PT. Uniview Technologies Indonesia,"Collaborate with the HQ team in product planning, including gathering and analyzing business requirements, market trends, and competitor intelligence to support the release of innovative and competitive products or solutions.
Assist in market surveys and analysis of competitors’ strengths and weaknesses, contributing to strategic decision-making related to product launches and pricing.
Provide technical support to Channel and Business Development (BD) teams across the sales cycle—from sell-in, sell-through, sell-out, to after-sales service.
Participate in technical knowledge transfer by delivering training sessions to partners and distributors (ND), and supporting the HQ team in creating technical documentation and presentations.
Troubleshoot hardware, software, and networking issues, ensuring rapid resolution and minimal downtime for clients and partners.
Perform other related tasks assigned by the team to support departmental and corporate objectives.
Maximum age of 30 years old.
Bachelor’s degree (S1), preferably in Engineering or Information Technology (fresh graduates are encouraged to apply).
Strong command of English, both spoken and written.
Basic knowledge of hardware systems and internet/networking infrastructure.
Strong problem-solving skills: able to analyze, troubleshoot, and resolve technical issues independently or with a team.
Willing to be placed in various regions in Indonesia based on company requirements (e.g., West Java, East Java, Central Java, Kalimantan, Riau, Sulawesi, Sumatra, Jabodetabek).
Willing to participate in training programs organized by the company.
Demonstrates high levels of integrity, initiative, logical reasoning, target-orientation, and excellent interpersonal skills.
Able to thrive in a fast-paced, high-pressure, and dynamic work environment.",604,collaborate hq team product planning including gathering analyzing business requirements market trends competitor intelligence support release innovative competitive products solutions assist market surveys analysis competitors strengths weaknesses contributing strategic decisionmaking related product launches pricing provide technical support channel business development bd teams across sales cyclefrom sellin sellthrough sellout aftersales service participate technical knowledge transfer delivering training sessions partners distributors nd supporting hq team creating technical documentation presentations troubleshoot hardware software networking issues ensuring rapid resolution minimal downtime clients partners perform related tasks assigned team support departmental corporate objectives maximum age years old bachelors degree preferably engineering information technology fresh graduates encouraged apply strong command english spoken written basic knowledge hardware systems internetnetworking infrastructure strong problemsolving skills able analyze troubleshoot resolve technical issues independently team willing placed various regions indonesia based company requirements eg west java east java central java kalimantan riau sulawesi sumatra jabodetabek willing participate training programs organized company demonstrates high levels integrity initiative logical reasoning targetorientation excellent interpersonal skills able thrive fastpaced highpressure dynamic work environment
Jobstreet,Informatics Engineering,Staff Engineering,PT Tokyo Consulting,"Create a mechanical and electrical system design
Supervise and maintain the system
Coordinate with internal and external teams
Prepare a report on his work
Ensure that all implementation is in accordance with the specified technical specifications and schedules
Minimum S1 related fields
Already have experience working in an engineering company
Communicative and able to work in teams
Fluent in English
Willing to be placed outside the city",605,create mechanical electrical system design supervise maintain system coordinate internal external teams prepare report work ensure implementation accordance specified technical specifications schedules minimum related fields already experience working engineering company communicative able work teams fluent english willing placed outside city
Jobstreet,Informatics Engineering,Network Engineer (Tangerang),PT Karya Solusi Prima Sejahtera,"Minimum education of D3 Telecommunications/Electrical/Computer Science or similar field
Experienced in Network Data (Cisco)
Experienced in operating and configuring devices and cisco webex applications
Mastering Network Protocols (TCP/IP, Wins, DNS, DHCP, STP, etc.) and Cisco network devices such as hubs, switches, routers, and wiring
Has the ability to troubleshoot a complex network problem
Willing to work outside working hours if needed
Have good communication skills, proactive and can work together in teamwork",606,minimum education telecommunicationselectricalcomputer science similar field experienced network data cisco experienced operating configuring devices cisco webex applications mastering network protocols tcpip wins dns dhcp stp etc cisco network devices hubs switches routers wiring ability troubleshoot complex network problem willing work outside working hours needed good communication skills proactive work together teamwork
Jobstreet,Informatics Engineering,DevOps Engineer,PT Mitra Informatika,"Maintain all infrastructure on both bare metal and cloud environments
Implement infrastructure automation using Infrastructure as Code (IaC) tools like Kubernetes, Terraform, Ansible
Implement DevSecOps on CI/CD pipeline
Monitoring and logging systems using tools like Grafana stack
Collaborate with the team to ensure system performance and reliability
Basic understanding of DevOps concepts, cloud technologies
Familiar with server and networking fundamentals (Mikrotik or Cisco is a plus)
Basic knowledge of relational databases (e.g., MySQL, PostgreSQL)
Comfortable working with UNIX/Linux operating systems
Able to write simple scripts using Bash or Python
Eager to learn new technologies and grow with the team
Good communication skills and a team player
Fresh graduates are welcome to apply",607,maintain infrastructure bare metal cloud environments implement infrastructure automation using infrastructure code iac tools like kubernetes terraform ansible implement devsecops cicd pipeline monitoring logging systems using tools like grafana stack collaborate team ensure system performance reliability basic understanding devops concepts cloud technologies familiar server networking fundamentals mikrotik cisco plus basic knowledge relational databases eg mysql postgresql comfortable working unixlinux operating systems able write simple scripts using bash python eager learn new technologies grow team good communication skills team player fresh graduates welcome apply
