job_source,keyword,job_title,company,job_description,job_id
Jobstreet,Accounting Information Systems,Technical Engineer,Infinite Business Synergy,"Technical knowledge in system integration or IT infrastructure
Interest or experience in network management & cloud platforms
Skills in programming (Python, Java, or C++)
A degree in Computer Science, IT, or related fields
Problem-solving mindset and collaborative spirit
(Bonus points for relevant certifications!)
Interested? Apply now or reach out to chat. Let’s build the future of tech together.",483
Jobstreet,Accounting Information Systems,Internal Audit Staff,PT Mandom Indonesia Tbk,"Assist in conducting internal audits to assess the effectiveness and compliance of business processes with company policies and standard operating procedures
Support the evaluation and testing of internal controls, particularly related to J-SOX requirements
Participate in documenting and reviewing process workflows, identifying control gaps, and proposing improvements
Prepare audit working papers, findings, and reports in a clear, accurate, and timely manner
Coordinate with various departments to gather information and ensure proper implementation of corrective actions
Support the Internal Audit team in monitoring the company’s compliance with regulatory and corporate governance requirements
Assist in the development and updating of audit programs and risk-based audit plans
Bachelor's degree in Accounting, Finance, Information Technology, or a related field
Fresh graduate or 1 year of relevant experience in internal audit, external audit, or compliance
Basic understanding of internal control frameworks
Knowledge of J-SOX (including IT General Control) is a strong advantage
Strong analytical thinking, attention to detail, and problem-solving skills
Good communication and interpersonal skills to work with cross-functional teams
Proficiency in Microsoft Office (Excel, Word, PowerPoint); familiarity with audit or ERP software is a plus
Able to work independently and manage multiple tasks under deadlines
Fluent in English (oral and written); Japanese language proficiency is a plus",484
LinkedIn,Information Systems,Full Stack Developer - Permanent role,Tech Tiera Corporation,"Should have Backend: Node.js, Python, Java.
Should have Frontend: React.js, React Native, TypeScript.",485
LinkedIn,Information Systems,Software Developer,PT Nusantara Secom Infotech,"Developing web or desktop applications based on user requirements.
Supporting and improving the sustainability of existing applications and products.
Bachelor’s Degree (S1/D4) in Information Technology, Information Systems, Computer Science, or a related field.
Familiar with front-end languages such asHTML,CSS, andTypeScript (Angular).
Familiar with back-end programming languages such asVB.Net,C#, andASP.Net MVC.
Knowledge ofJava,Kotlin, orPythonis a plus.
Understanding of RDBMS such asMS SQL Server,Oracle, andMySQL.
Strong analytical and problem-solving skills.
Able to work both independently and within a team.
Fresh graduates are welcome to apply!
Submit CV to risti@nsi.co.id / hari.eko@nsi.co.id",486
LinkedIn,Information Systems,UX - Writer Internship,PT Bank Digital BCA (BCA Digital),"Assist in reviewing and ensuring the quality of UX copywriting, aligning with brand tone and style guidelines. Collaborate with UX writers and product owners to refine content for clarity, consistency, and optimal user experience while tracking and implementing feedback for continuous improvement.
Currently enrolled in a bachelor’s degree program, preferably in English Literature, Linguistics, Communication, Design, or a related field;
Minimum GPA of 3.5/4.0 from a reputable university;
Bilingual fluency in Bahasa Indonesia and English, both written and spoken;
Strong grasp of grammar, syntax, and style in both languages;
Exceptional attention to detail, especially in detecting inconsistencies and errors in translations;
Basic understanding of UX writing principles and user-centered design;
Familiarity with tone of voice and brand guidelines, with the ability to adapt content accordingly;
Proficiency in editing and proofreading techniques;
Strong organizational skills and ability to manage multiple tasks with deadlines;
Basic familiarity with content management systems (CMS) or translation tools is a plus;
Proficiency in Google Workspace (Docs, Sheets, Slides);
Previous internship or freelance work in translation, writing, or editing is a bonus but not required;
Passionate about technology, digital banking, and delivering a seamless user experience;
Strong communication skills and ability to collaborate in a team setting;
Curious, proactive, and eager to learn in a dynamic environment;
Able to commit to a 6-month full-time internship.",487
LinkedIn,Information Systems,Junior Fullstack Developer (Java and Angular),SIGMATECH,"Skills in Back-End Web Development and Full-Stack Development
Proficiency in Front-End Development and Cascading Style Sheets (CSS)
Experience in Software Development
Excellent problem-solving abilities and attention to detail
Bachelor’s degree in Computer Science, Information Technology, or related field
Ability to work well in a team and communicate effectively
Familiarity with agile development methodology is a plus",488
LinkedIn,Information Systems,Staf IT,PT. LIKUID PHARMALAB INDONESIA,"Company Description: The Story begins in 2015 and started with medical device products and disposable medical supplies. PT Likuid Pharmalab Indonesia focuses on producing high-quality Antiseptic and Disinfectant, to distribute all over Indonesian health institutions and hospital. Job Description:
Staf IT",489
LinkedIn,Information Systems,staff data analyst,PT. BPR Gunung Arjuna,"Make comparisons between data.
Analyzing data entering using data processing applications (Excel, SQL, Access and the equivalent).
Looking for anomalous data that is received
Compile data history administratively.
Create a Data Inspection Report",490
LinkedIn,Information Systems,Web Designer,Lumina_brandwork,"[Open Kolab / Freelance]
Hello, I am building a branding agency in Semarang.
Need:
1. IG content designer (feed & story)
2. Editor Reels (Light Rates)
System:
- Can collaborate profit sharing, or freelance per project
- The client has started to enter
- There is a developing space together
If you are serious & intention to develop, DM Ig me: @lumina_brandwork",491
LinkedIn,Information Systems,Coder,RS PERMATA DEPOK,"COMPANY DESCRIPTION: The MUFIDAH GROUP FAMILY PERMATA is a Holding Company (Holding Company) of a hospital that was established in 2013, having its address in Bekasi. Permata Mufidah Group is a hospital group owned by PT Permata Mufidah Group which oversees Permata Depok Hospital, Bekasi Permata Hospital and Permata Dalima Serpong Hospital. Starting from the determination of wanting to realize the Indonesian Family Choice Hospital that provides excellent, ethical, friendly service, providing a sense of security, comfort and protected, as well as the second home of the Indonesian family. At present the three hospitals, Permata Depok Hospital, Bekasi Permata Hospital and Permata Dalima Serpong Hospital have grown rapidly with the progress of the achievement and coverage of services including the number of patients, facilities, and infrastructure facilities, so that it is expected to meet the needs of health services as a type C hospital that is qualified in its domicile area. In addition, Permata Mufidah Group Hospital has a long-term goal to establish Hospital University which educates all human resources needed in hospital operations. Job Description:
Coder",492
LinkedIn,Information Systems,IT Analyst,Mitramas Infosys Global,"Prepare and manage IT reports, including daily, weekly, and monthly reports, as well as the IT Monthly Databook.
Document and analyze business and technical requirements through Business Requirement Documents (BRD) and Functional Requirement Documents (FRD) while ensuring proper documentation of project features and system topologies.
Summarize and archive Minutes of Meeting (MoM) and manage administrative documentation.
Support System Integration Testing (SIT) by assisting in test execution, documenting results, and conducting API assessments.
Maintain IT assets and project documentation while ensuring proper version control and accessibility for relevant stakeholders.
Female candidate with a Bachelor’s degree in Information Systems, Computer Science, or any related field.
Experience in IT documentation, reporting, business and technical analysis.
Ability to create BRD and FRD with a solid understanding of business processes and system technology.
Knowledge of IT infrastructure, system topology, and testing processes (SIT).
Strong analytical, problem-solving, and documentation management skills.
Effective collaboration skills to work with cross-functional teams in an IT environment.
Willing to work on-site in South Jakarta.",493
LinkedIn,Information Systems,Junior .NET Developer - Mining Company (Onsite Kalimantan Tengah) Prefer ASAP,Sigmatech IT,"Develop and maintain web-based and desktop applications using .NET framework to support mining operations.
Collaborate with business and operational teams to understand technical requirements and translate them into functional applications.
Perform debugging, testing, and optimization to ensure high system performance and reliability.
Maintain code quality, organization, and documentation according to best practices and company standards.
Assist in troubleshooting and resolving production issues in a timely manner.
Bachelor's degree in Information Technology, Computer Science, or related field.
Proficient in C#, .NET Framework / .NET Core, and SQL Server.
Basic understanding of object-oriented programming and software development lifecycle.
Good analytical thinking, communication skills, and ability to work in a team.
Willing to be placed onsite in Central Kalimantan for a 6-month renewable contract period.
Placement: Onsite Mining Area, Central Kalimantan
Benefits: Provided company mess/accommodation
Contract Duration: 6 months (extendable based on performance)
Local manpower suggestions: Preferably from Banjar, Muara Teweh, Palangka Raya, or other Kalimantan areas who are willing to work onsite in Central Kalimantan",494
LinkedIn,Information Systems,Service Engineer ATM - Sintang,PT Datindo Infonet Prima,"Overcoming ATM machine problems in the area that is his responsibility
Repairing ATM machines that experience problems in the field
Make a service report",495
LinkedIn,Information Systems,IT Programmer - Cirebon,PT. Bhinneka Sangkuriang Transport,"Company Description: PT Bhinneka Sangkuriang Transport is a service company engaged in inter -city and provincial transportation. Until now, PT Bhinneka Sangkuriang Transport has regular bus services, tourism buses, shuttle, dumptrucks, packages, and titi job description services:
IT Programmer - Cirebon",496
LinkedIn,Information Systems,IT,PT. Kayu Mebel Indonesia ,"We open up opportunities for those of you who have passion and skills in the IT field, especially in the programming language (full-stack)",497
LinkedIn,Information Systems,Network Operations Center,Jagoan Hosting Indonesia ,"Experience in network troubleshooting
Proficiency in Network Administration
Strong problem-solving abilities and attention to detail
Excellent communication and teamwork skills
Willingness to work on-site in Malang
Have experience in handling global routing BGP
Have knowledge of cyber security L2 - L4
Willing to flexible working hour
Bachelor's degree in Information Technology, Computer Science, or a related field is preferred",498
LinkedIn,Information Systems,Digital Specialist,PT Lintas Cakra Cipta,"Tips: Give a brief explanation of this role, what kind of success in this position, and the responsibility of this role in the organization as a whole.
Responsibility
[Explain specifically each responsibility. Use neutral and gender inclusive language.
Example: Determine and compile details of user requirements for the system in production to ensure maximum feasibility
Qualification
[Some qualifications that you might need to include are expertise, education, experience, or certification.] BOS
Example: extraordinary verbal and written communication skills",499
LinkedIn,Information Systems,Tech. (IT) Recruiter Specialist,Digital Tech Asia,"Provenexperience in sourcing, interviewing, and hiring tech talent
Familiarity with job advertising platforms, networking, and social media recruitment strategies
Strong verbal and written communication skills
Ability to coordinate with hiring managers and understand job requirements
Organizational skills to maintain candidate databases and schedule interviews
Ability to work independently and as part of a team
Familiarity with the tech industry in Indonesia",500
LinkedIn,Information Systems,IT Support,PT Superhelindo Jaya,"Company Description: PT Superhelindo Jayadidunted in 1993, as the sole agent (solda agent) Hyundai Elevator & Escalator. At present PT Superhelindo Jaya is one of the largest companies engaged in the elevator & escalator in Indonesia. With professionalism and high-medication teams oriented to customer satisfaction & safety for users and supported from Hyundai Elevator & Escalator products that have the best quality from PT Superhelindo Jaya, to Hyundai Elevator & Escalator are widely used in various buildings throughout Indonesia. PT Superhelindo Jaya has branch offices and representatives in almost all major cities in Indonesia from Medan to Manado. With a network of branch offices and representatives scattered in several major cities in Indonesia, it will guarantee that the Hyundai Elevator & Escalator products that you have are maintained in excellent and reliable conditions. Job Description:
It supports",501
LinkedIn,Information Systems,No Code Developer,PT GLOBAL INFOTECH SOLUTION,"Graduates of SMK RPL or D3 Information Systems/Informatics Engineering
⁠ Able to apply programming algorithms & logic
Understand one of the programming language (JavaScript / Java)
⁠ Understand SQL
⁠⁠ becomes more value if you understand Low Code / No Code
⁠ becomes more value if you understand voltmx/mendix/outsystem or other low code/no code platforms
Hybrid work system, 70% remote",502
LinkedIn,Information Systems,Full Stack Engineer (Web Developer),rankpillar,"Back-End Web Development and Software Development skills
Front-End Development and Full-Stack Development experience
Cascading Style Sheets (CSS) proficiency
Strong problem-solving skills and attention to detail
Experience working in Agile development environments
Bachelor's degree in Computer Science, Engineering, or related field
Excellent communication skills and ability to work in a team",503
LinkedIn,Information Systems,IT Programmer Staff,PT. Lion Metal Works Tbk,"Developing network systems
Maintaining and identifying network problems
Web Base Development",504
LinkedIn,Information Systems,IT Helpdesk (Level 0),PT Boer Technology (Btech),"Minimum Diploma 3 education
Willing to work shifts
Willing to be placed in one of the Boer Technology partners
Have a soft competency shown by the initiative, morale and high learning
Have the ability to use web and mobile -based applications
Have the ability to analyze (problem solving) in an application
Have good communication skills
Has a basic ability to use the Linux operating system, which is shown by documents that have participated in the Linux IT Associate training",505
LinkedIn,Information Systems,English Customer Service - Technical,TP,"Qualifications:
- Understand the field of electronics and software IS A MUST
- Understand troubleshoot wifi, internet, and printer
- Bachelor's degree or equivalent from all majors
- Minimum GPA 2,75
- Experienced in Customer Service of Internet Provider is preferable
- Excellent english communication skills with minimum score B2 (Will be tested during the recruitment process)
- Willing work in shifting schedule
- Willing to Placed in Jakarta
Responsibilities:
- Handling Customer Inquiries by multiple channels
- Identify and Escalate Priority Issues.
- Conduct customer surveys to ascertain level of customer service.
- Dive deep into the world of Electronic and Software by continuously polishing your technical background.
- Focus on the customers success by offering additional service, tools, and products.",506
LinkedIn,Information Systems,DevOps Engineer,VocaGame,"CI/CD Pipelines: Design and optimise CI/CD pipelines, automate deployments across environments.
Cloud Infrastructure: Manage cloud solutions (AWS, GCP, Azure) and automate provisioning with IaC tools (Terraform, CloudFormation).
Monitoring: Implement and manage monitoring, logging, and alerting systems (Prometheus, Grafana, ELK).
Support & Troubleshooting: Assist development teams with troubleshooting and issue resolution.
Expirations Management: Monitor domain names, SSL certificates, and other subscriptions; ensure timely renewals.
Security: Enforce security best practices, manage secrets, and conduct vulnerability assessments.
Disaster Recovery: Develop and test disaster recovery strategies; manage backups.
On-Call Duty: Participate in on-call rotations; respond to and resolve incidents promptly.
Optimization: Optimize resource usage and manage costs effectively.
Bachelor’s degree in Computer Science or related field, or equivalent experience
Experience with cloud platforms, CI/CD tools, IaC, and containerization (Docker, Kubernetes)
Strong knowledge of monitoring tools and security best practices
Experience in troubleshooting and disaster recovery
Ability to handle on-call duties and manage critical incidents
Experience with scripting and automation using Bash, Python, or similar languages
Familiarity with database administration and performance tuning
Knowledge of version control systems (e.g., Git) and branching strategies
Experience working in Agile and Scrum development environments",507
LinkedIn,Information Systems,IT Cyber Security Staff,PT. TECHTIERA SERVICES INDONESIA,"Contract based for 6 Months and contract will be under PT. TechTiera Services Indonesia
Willing to be placed at Financial Services Industry
Willing to Full WFO and relocate to Jakarta Selatan Area",508
LinkedIn,Information Systems,Back End Developer (Golang),Entrepreneur Trust Digital | Entrust Digital,"Proficient knowledge in Golang - minimum 2 year
Minimum education S1
Can work in Banking Company
Can work fulltime onsite in Jakarta
Can stay at Jabodetabek area
Experience in microservices project, and can make service in Restful API
Experience in using RDBMS such as MySQL or MS SQL
Experience in Redis or ElasticSearch
Experience in using Kafka or RabbitMQ
Experience is implementing clean code architecture
Experience in Git
Familiar with linux
Understand waterfall or agile SDLC concepts
Contract",509
LinkedIn,Information Systems,Code Analyst (.Net),PT. Tiga Daya Digital Indonesia - (Triputra Group) - Eksad Technology,"As a Code Analyst, you’ll help analyze source code in .NET applications. You’ll support code quality assessments and learn how to identify performance or security issues in real enterprise software.
What You’ll Do:
• Review .NET source code (C#, ASP.NET) for structure and readability.
• Assist in code quality checks using tools like SonarQube or Visual Studio.
• Identify basic code issues or technical debt under guidance from seniors.
• Document code findings and improvement suggestions.
• Learn best practices in clean, maintainable, and secure coding.
What We’re Looking For:
• Background in Computer Science, Software Engineering, or similar.
• Experience in academic or small projects using
C#/.NET
is a plus.
• Willing to learn enterprise coding standards and analysis tools.
• Curious, proactive, and detail-oriented.",510
LinkedIn,Information Systems,Fullstack Developer (Golang/Flutter),Avows Global IT Technologies Private Limited,"Design, develop, and maintain scalable backend services usingGolang.
Build and maintain cross-platform mobile applications usingFlutter.
Design and optimize relational databases usingMySQLorPostgreSQL.
Implement caching and in-memory storage solutions usingRedis.
Integrate with messaging systems such asGoogle Pub/Sub,Kafka, andgRPCfor asynchronous processing.
Develop and maintain microservices architecture, deployed and orchestrated viaKubernetes.
LeverageElasticsearchfor advanced search and analytics functionality.
Collaborate with product managers, designers, and other developers to deliver high-quality software solutions.
Apply principles ofevent-driven architectureto ensure system decoupling, scalability, and fault tolerance.
Write clean, efficient, testable code and participate in code reviews.
Troubleshoot and debug issues across the entire stack.",511
LinkedIn,Information Systems,Engineer on Site (EOS),Rekrutmen LMD,"Minimum education of D3 Computer Engineering or similar majors.
Have basic knowledge about computer networks, including installation and configuration of network devices.
Willing to work on onsite in Surabaya.
Installing, configuration, and maintenance of computer networks (LAN/WAN, Router, Switch, and other network devices).
Coordinate with the technical team to complete the issue related to the network or system.
Document the results of the work and provide regular reports.",512
LinkedIn,Information Systems,Data Analyst,PT Esensi Solusi Buana (ESB),"About the role:
Data Analyst will help to conduct research and analyses in order to deliver reports to the senior
management on the performance of campaigns and programs as well as conducting forecasting
and estimations on the profitability of those campaigns / programs.
What you’ll do (Responsibilities):
● Using automated tools to extract data from primary and secondary source.
● Cleansing data and fixing Code Error.
● Developing and maintaining database.
● Performing analysis to asses quality and meaningful data.
● Using statistical tools to identify, analyse and interpret pattern and trend in complex
dataset.
● Preparing final analysis report for stake holders.
What capabilities you’ll need (Requirements):
● Knowledge programming language like SQL, R, Phyton.
● Knowledge of any data visualization software, example: Metabase, Tableau, PowerBI.
● Experience in handling reporting package like Business Object, Programming (ETL
Frameworks), Databases.
● Have business sense.
● Time-management skills & detail oriented.
● Ability to handle confidential information.
● Extensive knowledge of Excel and spreadsheets.
● The ability to work under tight deadlines.
Bonus points if you have the following skills:
● Demonstrated experience in database query.
● Basic understanding of programming.",513
LinkedIn,Information Systems,Fullstack Developer Middle,Secure Company,"Skill: PHP Yii, PHP Laravel, PHP CI, Python (Native), Python (Fastapi), API, NextJS, Javasript, NodeJS
Notice Period: ASAP - 1 month
Min. Education: D3/S1
Industry : Finance
Work Mode : WFO
Placement : Tangerang",514
LinkedIn,Information Systems,Network Specialist,PT Origen Network,Network Engineer,515
LinkedIn,Information Systems,BCA Development Program IT (BDP IT),PT Bank Central Asia Tbk (BCA),"Have educational background from majoring in Informatics Engineering / Information Systems / Computer Engineering / Statistics / Physics / Mathematics / Industrial Engineering / Mechanical Engineering / Electrical Engineering
Have basic knowledge and interest in IT field
Having experience working in the field of technology (IT) is an added value
Placement at Head Office (Jakarta / Tangerang)",516
LinkedIn,Information Systems,IT Inventory Support,PT. Musashi Auto Parts Indonesia,"Company Description: PT Sanwa Parts Indonesia is a company engaged in the field of electronic components. Job Description:
It inventory support",517
LinkedIn,Information Systems,Software Engineer,PT. Kibar Produk Nusantara,"Proven experience as a Software Engineer or Full Stack Developer
Proficient in React JS and Vue JS (including hooks, state management, and component architecture)
Strong back-end development skills using Node.js, including RESTful API development
Familiarity with modern front-end workflows (e.g., Webpack, Babel, npm/yarn)
Experience with databases (SQL or NoSQL) and working with cloud services is a plus
Ability to write clean, maintainable, and efficient code
Strong problem-solving skills and attention to detail
Excellent communication and collaboration skills
Fast learner with a proactive attitude and eagerness to adapt to new technologies and tools
Bachelor's degree in Computer Science, Software Engineering, or a related field (or equivalent experience)",518
LinkedIn,Information Systems,System Administrator,Fortress Data Services,"Monitoring and maintaining systems and networks
Install and setup servers (using Linux and FreeBSD)
Troubleshooting servers and networks
Familiar with Bash Scripting, NFS Server, Vsftpd, Rsyslog, Logrotate, Crontab, VirtualBox, Firewall (Iptables & pfSense)
Minimum bachelor's degree majoring in informatics engineering
Minimum work experience in the same field for one year
Familiar with Bash Scripting and Linux
Willing to join as soon as possible",519
LinkedIn,Information Systems,SOC Analyst,Juke Solutions (PT Juke Solusi Teknologi),"Perform daily monitoring on information security events, incidents, and vulnerabilities in Security Operation Center.
Perform first level incident response, vulnerability analysis and assist remediation process to customers.
Develop custom report based on data from SIEM (Security Incident and Event Management) tools.
Report information security events, incidents, and vulnerabilities to information security operations manager.
Improvement of detection abilities of security monitoring system by reducing false positive/negative.
Bachelor degree from related field such as Computer Science, Information Technology
Electrical Engineering, Mathematics or Physics.
Minimum has one year of working experience in related field
Graduate from non-IT field are acceptable as long as you have experiences and interest in IT Security
IT Security Enthusiast
Having good knowledge with networking concept, OSI Layer and TCP/IP Network
Having good knowledge in Windows and Linuxplatform administration
CTF Players are encourage to apply
Willing to work in daily 24/7 shift.",520
LinkedIn,Information Systems,IT Application Support (D365),IDS Medical Systems (idsMED),"Managing IT Application Support, Maintain response time and performance of IT support team (KPI)
Being 2nd level IT support, troubleshooting, investigation issues of D365 FO and other internal applications
Identify system gap, Propose Solution and Improvement for business, Maintain application system security
Managing Change Request (system modification request) from Users and Corp DIT
Involved in IT Project, Internal/External Audit process",521
LinkedIn,Information Systems,Administrator,HillsRE,"Strong organizational and administrative skills
Excellent written and verbal communication skills
Proficiency in using office software and tools
Ability to manage multiple tasks and prioritize effectively
Experience in a real estate setting is a plus
Attention to detail and problem-solving skills
High school diploma or equivalent; additional qualifications in office administration are a plus",522
LinkedIn,Information Systems,Engineering Positions,PT Bion Investasi Mulia Sukses,"Communication and Analytical Skills
Experience in the related field
STM Bangunan
Strong problem-solving abilities",523
LinkedIn,Information Systems,Backend Engineer,Garena,"Design and develop web backend services using the Django framework and Python
Write high-quality, clean, maintainable code using engineering best practices (unit testing, source control (GIT), continuous integration, automation, design patterns, etc.)
Analyze requirements, design and develop features
Understand the product to continuously optimize it, address issues, and enhance stability and user experience
Optimize applications to achieve maximum performance and scalability.
Create reusable code and libraries for future use
Collaborate with fellow developers, product managers to build products with web technologies
Minimum a bachelor's degree in Computer Science or related fields with 1 - 3 years of working experience (fresh graduates with relevant internship experiences are welcome to apply)
Passionate about coding and programming, innovation, and solving challenging problems
Hands-on experiences in Web Service frameworks and technologies such as Django & Python, SQL, and noSQL
Familiar with HTTP protocol
Skilled in handling cache & database logic
Have an understanding of data structures and other computer science fundamentals
Familiar with Linux development environments
Experience with key-value databases like Redis or Memcached is a plus.
Knowledge of FastAPI is an added advantage
Willing to work under 6 months Fixed Term Employment in our office at South Jakarta",524
LinkedIn,Information Systems,Junior Service Delivery Engineer,Millennium Technology Services,"Building a personal relationship with key client staff.
SLA achievement and high level of customer satisfaction.
Good communication around issues and opportunities - get things done, make things happen.
Technical documents update and arrangement.
Internal technical training to team and self-study for new technical and product
Service reporting and sponsoring service delivery meetings.
Removing all obstacles to customer satisfaction
Troubleshooting hardware and software issues.
Installing and maintaining hardware and computer peripherals.
Installing and upgrading operating systems and computer software.
Troubleshooting networking and connection issues.
Advising on software or hardware upgrades.
Providing basic training in computer operation and management.
Completing job reports and ordering supplies.
Looking out for client’s and MTS long term interests.
Following up if service delivery is not meeting expectations.
Familiar with Avaya and Microsoft product line.
Good at troubleshooting skills.
Consultant skills to provide advice to client on continuous system improvement.
Language Requirements–English
Basic speaking and good read and written in English.
Basic Knowledge and understanding on Network
Good team player; Highly motivated self-starter; good relationship.
Builder with strong diplomacy skills.
Must aspire to a culture of service excellence, always putting the customer, our people and our business at the center of everything they Do.
Able to understand and deliver services which are provided on a 24x7x365 basis.
Must be able to work proactively and under pressure.
Willingness to travel (possibly internationally)and overnight when the role demands.",525
LinkedIn,Information Systems,Channel Representative (IT Infrastructure and Application Solutions),PT Infracom Technology,"Build and maintain strong relationships with channel partners, including principals and distributors, within the IT infrastructure and application solutions space.
Develop and execute go-to-market strategies with partners to increase sales and market presence.
Collaborate with principals and distributors to deliver product presentations, training or enablement sessions, and technical briefings to internal sales, presales, and technical teams.
Achieve and exceed channel KPIs by driving revenue through effective partner engagement.
Work closely with internal teams—sales, presales, and technical support—to ensure overall channel success.
Identify, recruit, and develop new channel opportunities to expand market reach.
Manage the channel pipeline, ensuring timely and effective follow-ups with sales team.
Maintain partner certification levels and ensure all certifications are renewed before expiration, and coordinating with sales, presales, and technical teams to complete them on time.
Collaborate with the marketing team to promote products and application solutions on social media and support client events to expand market reach.
Monitor and report on channel performance and insights regularly to the management team.",526
LinkedIn,Information Systems,.Net Developer,PT Kreatifitas Sinergisme Teknoindo (KST),"Gather technical and/or business requirements
Collaborate with cross-functional teams to define, design, and build the mobile application for Android and iOS platforms.
Integrate back-end or third-party API's.
Implement code that is clear, clean, secure, and easily understood by others
Perform unit testing for robustness and reliability
Work on bug fixing and improving application performance and usability
Communicate, collaborate, and work effectively within the team and a small group of stakeholders
Learn other technologies",527
LinkedIn,Information Systems,Junior Software Engineer,Synpulse8,"Design client solutions and end -to -end architectures
Understand, investigate, and resolve client technical queries, conducting postmortems and defect management on technical issues
Develop activities either on the front- or the backend of our software framework
Work with cutting edge fintech products and platforms
Participate in testing, release cycle and QA processes relating to client deployments
Want to transform what banking means
Passionate individual for Front End, Back End, Full Stack Software Engineer with applied experience in Java, JavaScript, Spring Boot/React and/or Python
Are excited about Cloud-native technologies, Infrastructure as Code and automation
Have applied knowledge of Continuous Integration & Continuous Delivery
Have developed user friendly frontends using NodeJS, Angular, or Flutter
Are used to Agile Software Development practices
Work independently
Love to solve complex problems and find the best viable solution for the user
Strong communication skills
Want to transform what banking means with you!
Are inclusive and diverse
Will guide you
Are committed to creating a flexible, supportive work environment that helps you effectively manage your work and family commitments
Embrace innovate-thinking and entrepreneurship in everything we do
Are award winning and known for our commitment to outcomes
Apply the latest tech and new ways of working
Support your personal growth
Your link to your git/code repo
A short summary of you
Resume or CV",528
LinkedIn,Information Systems,.Net Developer,PT 360 Teknologi Indonesia,"Proficiency in Object-Oriented Programming (OOP) and Programming skills
Experience with Software Development and .NET Core framework
Strong skills in ASP.NET MVC development
Excellent problem-solving and analytical skills
Ability to work collaboratively in a team environment and adapt to changing requirements
Bachelor's degree in Computer Science, Information Technology, or related field
Experience in IT application development or related roles is beneficial",529
LinkedIn,Information Systems,SAP ABAP Engineer,OneByOne,"Troubleshoot, optimize, and maintain system performance.
Lead & mentor the Dev team in designing and implementing cutting-edge solutions.
Develop and integrate SAP Gateway with custom apps (BAPI, RFC, or OData services)
Translate business needs into code
Ensure high-quality, scalable solutions
Troubleshoot, optimize, and maintain system performance
SAP custom logic: Advanced Business Application Programming (ABAP)
Middleware and extension: JavaScript, Java, C# or Python
System Architecture: WMS, CRM, ERP
Database: SAP HANA and basic SQL for data handling
Integration tools: SAP PI/PO (Process Integration/Process Orchestration), SAP Cloud Platform Integration (CPI), IDocs, BAPIs, RFCs, and ALE for data exchange, OData and REST/SOAP APIs
Data mapping: XSLT, JSON, XML, EDI, or other relevant language
Problem-solving and analytical skills.
Bachelor's degree in Computer Science, Information Technology, or a related field
Strong background in Computer Science and Software Development
Proficiency in Back-End Web Development and Programming
Excellent problem-solving skills and attention to detail
Strong communication and collaboration skills
Experience with SAP and ABAP programming is highly desirable
Ability to work independently and in a hybrid work environment",530
LinkedIn,Information Systems,.Net Developer,"Indocyber Global Teknologi, PT","Object-Oriented Programming (OOP) and Software Development skills
.NET Core and ASP.NET MVC proficiency
Expertise in Webhook and Realtime Communication Protocols
Strong background in Programming
Bachelor's degree in Computer Science or related field
Experience in software development projects
Good problem-solving skills
Ability to work effectively in a team",531
LinkedIn,Information Systems,Admin SAP,PT. Medifarma Laboratories,"Minimum high school and equivalent or high school Chemistry Analyst or Health Analyst Middle School
Experience in using the SAP system
Has received training on how to make good drugs, halal and safety guarantee systems
Input Form Manufacturing Order Monitoring
GI and GR transaction process
Check GI slip according to weighing record and to
GI/GR Return Process
Additional RM Process
Annual stock taking",532
LinkedIn,Information Systems,Electrical Engineer (RF/IF & Utility) - Cikarang,PASIFIK SATELIT NUSANTARA,"Perform daily operational monitoring to ensure that utility and RF/IF systems consistently support seamless service delivery.
Identify faults or anomalies to determine and implement appropriate preventive measures, for mitigating the risk of major disruptions.
Conduct thorough network assessments across all antenna sub-systems.
Execute both preventive and corrective maintenance activities in accordance with established standards.
Compile and submit comprehensive activity reports on a daily, weekly, and monthly basis.
Work within a shifting schedule.
Minimum education: Bachelor's Degree (S1) or Diploma IV in Electrical Power Engineering
Fresh graduates are welcome to apply
Good understanding of electrical systems and electrical drawing
Knowledge of telecommunication concepts, particularly satellite/VSAT systems, is a plus
Understanding of generator operations and other electrical instruments
Proficient in Microsoft Office programs
Strong problem solving, self-management, including communication, teamwork, achievement orientation, and initiative
Possesses English language skills
Willing to work on a shifting schedule (3 shifts)
Willing to be placed at Cikarang",533
LinkedIn,Information Systems,Photographer,Anugrah Group 印尼天赐企业服务,"Responsibilities:
1. Familiar with various shooting tools, cameras, cell phones, lenses, and their functions
2. Familiar with how to use lights. How to set up lights
3. Be able to use AI software to create images and videos! (very important)
Requirements:
1. Technical photography skills (DSLR/mirrorless camera proficiency, lighting, composition, etc.)
2. Relevant work experience or portfolio
3. Creativity and good visual sense
4. Photo editing skills (e.g., using Adobe Photoshop/Lightroom)
5. Good communication skills, especially when working with a team or clients
6. Time management and work flexibility (including during events or outdoor projects)",534
LinkedIn,Information Systems,Technician,PT Anugerah Mega Lestari,"Technical Installation, Maintenance, and Repair skills
Troubleshooting and Testing abilities
Attention to detail and problem-solving skills
Knowledge of equipment functionality and specifications
Ability to work effectively in a team
Experience in a similar role is a plus
Electromedical certification (ATEM) is required
SIM A/ SIM C",535
