job_source,keyword,job_title,company,job_description,job_id,job_description_cleaned
Jobstreet,Information Systems,Devops Engineer Junior Staff,PT BANGUN GLOBALINDO PERKASA,"We are looking for a DevOps to join our team and develop software systems and automated solutions for operational aspects in an organization.
Monitoring computer systems and building alerts for various operational issues that computer systems can experience.
Ultimately, you will work with our IT team to ensure our organization can continue to deliver products and services in our computer system environment.
Experienced using CI/CD deployment, and Infrastructure Platforms (Docker and Kubernetes) is a must
Have a knowledge of Programming Language, NodeJS and Python is a plus
In-depth undestanding of the entire web development process (design, development and deployment)
Proficiency in OOP, Design Patterns, and software best practices
Familiarty with database (e.g Maria DB, PostgreSQL, MySQL) is a plus
Familiarty with API Gateway Configuration is a plus
Excellent analytical and time management skills
Experience using Git, Gitlab CI/CD is a plus
Ability to work independently or with a group with a problem-solving attitude
Good knowledge of RESTful APIs, Microservices
Experience with Harness platform and tool integration on Feature flags, CI/CD and monitoring is a plus.",10,looking devops join team develop software systems automated solutions operational aspects organization monitoring computer systems building alerts various operational issues computer systems experience ultimately work team ensure organization continue deliver products services computer system environment experienced using cicd deployment infrastructure platforms docker kubernetes must knowledge programming language nodejs python plus indepth undestanding entire web development process design development deployment proficiency oop design patterns software best practices familiarty database eg maria db postgresql mysql plus familiarty api gateway configuration plus excellent analytical time management skills experience using git gitlab cicd plus ability work independently group problemsolving attitude good knowledge restful apis microservices experience harness platform tool integration feature flags cicd monitoring plus
Jobstreet,Information Systems,Oracle Netsuite Assistant Consultant,PT. HAND Solutions Indonesia,"Analyze, design, and implement Oracle ERP systems to meet business needs.
Communicate with clients to gather requirements and provide solutions.
Execute system configuration and testing to ensure functionality.
Write relevant documentation and user manuals.
Provide training and support to help clients effectively use the system.
Monitor project progress and maintain communication with the team and stakeholders.
Min Diploma
Have internship related ERP or Oracle
Familiarity with finance, supply chain, and human resources oracle modules.
Strong analytical, communication, and teamwork skills.
Proficient in English, both spoken and written.
Relevant certifications preferred.",11,analyze design implement oracle erp systems meet business needs communicate clients gather requirements provide solutions execute system configuration testing ensure functionality write relevant documentation user manuals provide training support help clients effectively use system monitor project progress maintain communication team stakeholders min diploma internship related erp oracle familiarity finance supply chain human resources oracle modules strong analytical communication teamwork skills proficient english spoken written relevant certifications preferred
Jobstreet,Information Systems,Staff IT,PT Frina Lestari Nusantara,"Bachelor Degree in Computer Science, Information Technology & Technical Information
Have Computer Science/ Information Technology related education
Willing to work in manufacture environment (supporting IT related activity may be necessary)
Experienced supporting ERP system
Understand basic IT infrastructure (server, network, cloud computing)
Willing to be located in Central Cikarang, GIIC Deltamas Area and Join as soon as possible.
Used to instructing users
Have a good analysis and logic
Have experience in build a system or program
Supporting ERP (trouble shooting, master data input)
Create documentation (device data collection, IT document administration and reporting)
Manage and maintain assets (computers, printers, network devices, etc.)",12,bachelor degree computer science information technology technical information computer science information technology related education willing work manufacture environment supporting related activity may necessary experienced supporting erp system understand basic infrastructure server network cloud computing willing located central cikarang giic deltamas area join soon possible used instructing users good analysis logic experience build system program supporting erp trouble shooting master data input create documentation device data collection document administration reporting manage maintain assets computers printers network devices etc
Jobstreet,Information Systems,IT SUPERVISOR,PT Hana Master Jaya,"Oversee IT infrastructure and daily operations
Manage network, server, hardware, and software systems
Support ERP and application development
Ensure data security and system availability
Bachelor’s Degree in IT or Computer Science
Knowledge of Windows Server, SQL, networking
Experience in manufacturing IT systems (ERP/MES)
Analytical and responsive",13,oversee infrastructure daily operations manage network server hardware software systems support erp application development ensure data security system availability bachelors degree computer science knowledge windows server sql networking experience manufacturing systems erpmes analytical responsive
Jobstreet,Information Systems,IT & Administration Supervisor,PT. ZHC ALADIN INTERNATIONAL,"Job Description:
• Oversee and manage the company’s IT infrastructure and systems to ensure optimal operation across departments.
• Provide technical support, handle troubleshooting for hardware, software, and network issues.
• Collaborate with various departments to integrate IT solutions with operational processes for enhanced efficiency.
• Perform routine monitoring, maintenance, and upgrades of IT systems and networks.
• Develop and implement IT policies, ensuring systems and practices adhere to company standards.
• Support operational functions through administrative tasks, facilitating smooth daily business processes.
• Manage documentation and reporting related to IT performance, operational processes, and departmental requirements.
• Provide operational support where needed, contributing to the effectiveness of business functions and procedures.
• Supervise and assist team members, ensuring they are well-equipped to meet operational goals.
• Coordinate with vendors and service providers for necessary system updates, technical troubleshooting, and solutions.
Requirements:
• Age: Below 40 years old.
• Proven experience in managing IT systems and technical troubleshooting.
• Strong understanding of IT infrastructure and networks.
• Experience in performing administrative support tasks, especially within operational environments.
• Strong English communication skills (written and spoken).
• Hardworking, honest, with the ability to work both independently and as part of a team.
• Capable of handling multiple tasks related to IT and operational support.
• Strong organizational skills with attention to detail and problem-solving abilities.
• Comfortable supporting various departments and facilitating smooth operational processes.",14,job description oversee manage companys infrastructure systems ensure optimal operation across departments provide technical support handle troubleshooting hardware software network issues collaborate various departments integrate solutions operational processes enhanced efficiency perform routine monitoring maintenance upgrades systems networks develop implement policies ensuring systems practices adhere company standards support operational functions administrative tasks facilitating smooth daily business processes manage documentation reporting related performance operational processes departmental requirements provide operational support needed contributing effectiveness business functions procedures supervise assist team members ensuring wellequipped meet operational goals coordinate vendors service providers necessary system updates technical troubleshooting solutions requirements age years old proven experience managing systems technical troubleshooting strong understanding infrastructure networks experience performing administrative support tasks especially within operational environments strong english communication skills written spoken hardworking honest ability work independently part team capable handling multiple tasks related operational support strong organizational skills attention detail problemsolving abilities comfortable supporting various departments facilitating smooth operational processes
Jobstreet,Information Systems,IT Support,IT Service Jakarta,"Familiar with ticketing system, especially Service Now
Diagnose and resolve technical problems with computers, software, and other IT equipment
Diagnose and resolve basic network issue
Familiar with conferencing and enterprise video.
Collaborate with the wider IT team to ensure consistent and effective service delivery
Proven experience in a similar IT support role
Good english skills will be prioritized
Strong technical skills and the ability to troubleshoot and resolve a wide range of IT issues
Excellent communication and problem-solving skills, with the ability to explain technical concepts to non-technical users
Familiarity with common IT hardware, software, and networking technologies",15,familiar ticketing system especially service diagnose resolve technical problems computers software equipment diagnose resolve basic network issue familiar conferencing enterprise video collaborate wider team ensure consistent effective service delivery proven experience similar support role good english skills prioritized strong technical skills ability troubleshoot resolve wide range issues excellent communication problemsolving skills ability explain technical concepts nontechnical users familiarity common hardware software networking technologies
Jobstreet,Information Systems,Technical Support,PT Sinergy Informasi Pratama,"Max 30.
Min. SMA/K in Computer Engineering / Electrical Engineering or other related field.
Fresh graduates are welcome to apply, preferably with a background in Network/Security Infrastructure.
Possess good understanding in basic network
Possess good understanding in basic security
Strong communication, could elaborate on user requirements, and have project team member skill
Good analytical and strategic thinking skills
Taking initiative and willing to learn more (Communicative; Initiative)
Knowledge of best practices of IT network and security
Understanding of risk assessments and their relationship to governance and compliance frameworks",16,max min smak computer engineering electrical engineering related field fresh graduates welcome apply preferably background networksecurity infrastructure possess good understanding basic network possess good understanding basic security strong communication could elaborate user requirements project team member skill good analytical strategic thinking skills taking initiative willing learn communicative initiative knowledge best practices network security understanding risk assessments relationship governance compliance frameworks
Jobstreet,Information Systems,IT Operation Manager,PT Visionet Data Internasional,"Lead, guide, and motivate the Helpdesk and IT Support team to achieve performance goals.
Identify training needs and provide coaching to enhance both technical and soft skills of team members.
Delegate tasks and responsibilities based on team members’ expertise and workload priorities.
Ensure fair and efficient distribution of workloads.
Regularly monitor team performance, including response times, resolution rates, and user satisfaction levels.
Provide constructive feedback and implement improvement plans when necessary.
Develop and optimize standard operating procedures (SOPs) for Helpdesk and IT Support activities.
Ensure compliance with service level agreements (SLAs) and industry best practices.
Supervise the handling of technical incidents and service requests to ensure timely and effective resolution.
Serve as an escalation point for complex or critical issues.
Prepare regular team performance reports, including metrics such as ticket volume, resolution times, and user satisfaction.
Analyze data to identify trends, recurring issues, and areas for improvement.
Act as the liaison between the Helpdesk/IT Support team and other departments or stakeholders.
Ensure clear and timely communication regarding incident status, ongoing projects, or system changes.
Manage and optimize the use of Helpdesk support tools (e.g., ticketing systems, remote support tools).
Evaluate and recommend new technologies to enhance service efficiency.
Ensure all Helpdesk and IT Support activities comply with security policies and regulatory requirements.
Conduct risk assessments and implement preventive measures where necessary.
Build and maintain positive relationships with internal users to enhance satisfaction and trust in IT services.
Gather user feedback to continually improve service quality.",17,lead guide motivate helpdesk support team achieve performance goals identify training needs provide coaching enhance technical soft skills team members delegate tasks responsibilities based team members expertise workload priorities ensure fair efficient distribution workloads regularly monitor team performance including response times resolution rates user satisfaction levels provide constructive feedback implement improvement plans necessary develop optimize standard operating procedures sops helpdesk support activities ensure compliance service level agreements slas industry best practices supervise handling technical incidents service requests ensure timely effective resolution serve escalation point complex critical issues prepare regular team performance reports including metrics ticket volume resolution times user satisfaction analyze data identify trends recurring issues areas improvement act liaison helpdeskit support team departments stakeholders ensure clear timely communication regarding incident status ongoing projects system changes manage optimize use helpdesk support tools eg ticketing systems remote support tools evaluate recommend new technologies enhance service efficiency ensure helpdesk support activities comply security policies regulatory requirements conduct risk assessments implement preventive measures necessary build maintain positive relationships internal users enhance satisfaction trust services gather user feedback continually improve service quality
Jobstreet,Information Systems,IT Engineer,PT Monotaro Indonesia,"Adapt to MID technologies
Ensures any given tasks are reported on and resolved in a timely manner
IT support related department or user, acoording to task (Application side / Infrastructure side)
Support user applications (ERP [Odoo, PIM, SM) and batch systems
Identifies current system strengths and weaknesses to suggest areas of improvement
Interacting with existing IT team and related users for relevant issues
Bachelor Degree in Information technology, Computer Science, Information System or equivalent
Organization involvement experience will be an advantage
Have learned at least 1 programming languages (Python or similar)
Understand basic Linux environment and command line
Understand Query (SQL)
Willingness to learn new technologies
Quick learner and challenge enthusiast
Fluent in English both writing and speaking",18,adapt mid technologies ensures given tasks reported resolved timely manner support related department user acoording task application side infrastructure side support user applications erp odoo pim sm batch systems identifies current system strengths weaknesses suggest areas improvement interacting existing team related users relevant issues bachelor degree information technology computer science information system equivalent organization involvement experience advantage learned least programming languages python similar understand basic linux environment command line understand query sql willingness learn new technologies quick learner challenge enthusiast fluent english writing speaking
Jobstreet,Information Systems,"Data Center Operation Technician, Data Center Operations",Enak Amazon makanan,"AWS Infrastructure Services owns the design, planning, delivery, and operation of all AWS global infrastructure. In other words, we’re the people who keep the cloud running. We support all AWS data centers and all of the servers, storage, networking, power, and cooling equipment that ensure our customers have continual access to the innovation they rely on. We work on the most challenging problems, with thousands of variables impacting the supply chain and we’re looking for talented people who want to help.
You’ll join a diverse team of software, hardware, and network engineers, supply chain specialists, security experts, operations managers, and other vital roles. You’ll collaborate with people across AWS to help us deliver the highest standards for safety and security while providing seemingly infinite capacity at the lowest possible cost for our customers. And you’ll experience an inclusive culture that welcomes bold ideas and empowers you to own them to completion.
Data Center Operations designs, installs and maintains the world’s largest Computing Infrastructure. Our scope of work includes systems, repairing, dealing with issues, handling and tracking parts and assisting in Data Center maintenance. Amazon Data Centers are large-scale high-density centers where you will help change the face of Technology in the region
Key job responsibilities
In this role as a Data Center Operations Technician, you will be responsible for the on-site management of hardware lifecycle of our IT infrastructure that includes:
- You will work as part of the Operations team; whose primary responsibility is the maintenance and upkeep of the data center infrastructure.
- Your role and responsibilities include, but are not limited to, server rack installation, hardware break-fix on various components, troubleshooting network issues also responding to emergent situations that affect operational stability.
- You will work and meet SLAs against assigned trouble tickets via a directed workflow, be the first line touch point for hardware troubleshooting and technical issues.
- You will perform on-call duties and will participate in Data Center operations, handling scheduled maintenance and change management activities that require monitoring of the data center infrastructure.
- You will participate in team meetings for metric analysis and to discuss achieving daily/weekly goals.
- You have the knowledge of the policies and procedures, including safety and security, within your department, and understand the appropriate application of such knowledge
- You will contribute to documentation on technical issues through root cause analysis for operational issues that occur, and contribute to process improvement initiatives relevant to the data center environment.
- More experienced technicians may assist in training less experienced members of the team.
A day in the life
- You will support DC (Data Center) infrastructure equipment (e.g. racks, servers, networking devices, hardware components, cables, etc.),
- You will follow the instructions ticket-based environment and work on systematic problem resolution and perform routine operation activities on hardware, or spare parts, including rack install, server break/fix, rack decom etc.
- You will perform on-call duties and will participate in Data Center operations, handling scheduled maintenance and change management activities that require monitoring of the data center infrastructure.
- Show a strong aptitude for troubleshooting and problem solving
- You will be involved with site management and maintain tidiness in operation areas
About the team
Diverse Experiences
Amazon values diverse experiences. Even if you do not meet all of the preferred qualifications and skills listed in the job description, we encourage candidates to apply. If your career is just starting, hasn’t followed a traditional path, or includes alternative experiences, don’t let it stop you from applying.
Why AWS
Amazon Web Services (AWS) is the world’s most comprehensive and broadly adopted cloud platform. We pioneered cloud computing and never stopped innovating — that’s why customers from the most successful startups to Global 500 companies trust our robust suite of products and services to power their businesses.
Inclusive Team Culture
AWS values curiosity and connection. Our employee-led and company-sponsored affinity groups promote inclusion and empower our people to take pride in what makes us unique. Our inclusion events foster stronger, more collaborative teams. Our continual innovation is fueled by the bold ideas, fresh perspectives, and passionate voices our teams bring to everything we do.
Mentorship and Career Growth
We’re continuously raising our performance bar as we strive to become Earth’s Best Employer. That’s why you’ll find endless knowledge-sharing, mentorship and other career-advancing resources here to help you develop into a better-rounded professional.
Work/Life Balance
We value work-life harmony. Achieving success at work should never come at the expense of sacrifices at home, which is why we strive for flexibility as part of our working culture. When we feel supported in the workplace and at home, there’s nothing we can’t achieve in the cloud.
- Computer/Server hardware troubleshooting experience required
- Computer networking including Fiber troubleshooting experience and theory
- Basic knowledge of the following technologies: Remote Access (Console routers, IPMI, BMC), Network Equipment Installation and Configuration, Data Center Operations (Inventory Management, Hot/Cold Aisles, Security), (Redundancy) Power feeds, ATS, Server Hardware, RAID, Network Connectivity",19,aws infrastructure services owns design planning delivery operation aws global infrastructure words people keep cloud running support aws data centers servers storage networking power cooling equipment ensure customers continual access innovation rely work challenging problems thousands variables impacting supply chain looking talented people want help youll join diverse team software hardware network engineers supply chain specialists security experts operations managers vital roles youll collaborate people across aws help us deliver highest standards safety security providing seemingly infinite capacity lowest possible cost customers youll experience inclusive culture welcomes bold ideas empowers completion data center operations designs installs maintains worlds largest computing infrastructure scope work includes systems repairing dealing issues handling tracking parts assisting data center maintenance amazon data centers largescale highdensity centers help change face technology region key job responsibilities role data center operations technician responsible onsite management hardware lifecycle infrastructure includes work part operations team whose primary responsibility maintenance upkeep data center infrastructure role responsibilities include limited server rack installation hardware breakfix various components troubleshooting network issues also responding emergent situations affect operational stability work meet slas assigned trouble tickets via directed workflow first line touch point hardware troubleshooting technical issues perform oncall duties participate data center operations handling scheduled maintenance change management activities require monitoring data center infrastructure participate team meetings metric analysis discuss achieving dailyweekly goals knowledge policies procedures including safety security within department understand appropriate application knowledge contribute documentation technical issues root cause analysis operational issues occur contribute process improvement initiatives relevant data center environment experienced technicians may assist training less experienced members team day life support dc data center infrastructure equipment eg racks servers networking devices hardware components cables etc follow instructions ticketbased environment work systematic problem resolution perform routine operation activities hardware spare parts including rack install server breakfix rack decom etc perform oncall duties participate data center operations handling scheduled maintenance change management activities require monitoring data center infrastructure show strong aptitude troubleshooting problem solving involved site management maintain tidiness operation areas team diverse experiences amazon values diverse experiences even meet preferred qualifications skills listed job description encourage candidates apply career starting hasnt followed traditional path includes alternative experiences dont let stop applying aws amazon web services aws worlds comprehensive broadly adopted cloud platform pioneered cloud computing never stopped innovating thats customers successful startups global companies trust robust suite products services power businesses inclusive team culture aws values curiosity connection employeeled companysponsored affinity groups promote inclusion empower people take pride makes us unique inclusion events foster stronger collaborative teams continual innovation fueled bold ideas fresh perspectives passionate voices teams bring everything mentorship career growth continuously raising performance bar strive become earths best employer thats youll find endless knowledgesharing mentorship careeradvancing resources help develop betterrounded professional worklife balance value worklife harmony achieving success work never come expense sacrifices home strive flexibility part working culture feel supported workplace home theres nothing cant achieve cloud computerserver hardware troubleshooting experience required computer networking including fiber troubleshooting experience theory basic knowledge following technologies remote access console routers ipmi bmc network equipment installation configuration data center operations inventory management hotcold aisles security redundancy power feeds ats server hardware raid network connectivity
